"age","sex","province","education","religion","income_before_tax","vote_liberal","vote_conservative"
66,"Female","Alberta","High Education","YES","Middle Class",1,0
61,"Female","Quebec","Some Education","YES","Lower Class",0,0
56,"Female","Quebec","Some Education","YES","Middle Class",0,1
72,"Female","Quebec","High Education","YES","Middle Class",0,1
37,"Male","Quebec","Some Education","NO","Middle Class",0,1
68,"Female","British Columbia","Some Education","YES","Lower Class",0,1
36,"Male","Quebec","Some Education","NO","Lower Class",0,1
32,"Male","Alberta","High Education","NO","Middle Class",0,0
78,"Female","Quebec","Some Education","YES","Lower Class",1,0
41,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
27,"Male","Alberta","Some Education","YES","Lower Class",NA,NA
48,"Female","Quebec","Some Education","YES","Middle Class",0,0
68,"Female","British Columbia","Some Education","YES","Lower Class",0,0
40,"Male","Alberta","High Education","YES","Upper Class",0,0
31,"Female","Alberta","High Education","YES","Middle Class",0,0
55,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
65,"Male","Alberta","High Education","NO","Middle Class",NA,NA
62,"Female","Alberta","Some Education","NO","Lower Class",NA,NA
21,"Female","Quebec","Some Education","YES","Middle Class",0,0
50,"Male","Quebec","Some Education","YES","Middle Class",0,1
68,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
52,"Female","Quebec","High Education","YES","Middle Class",1,0
45,"Female","Alberta","Some Education","YES","Lower Class",0,0
75,"Female","British Columbia","Some Education","YES","Middle Class",0,1
57,"Male","Quebec","Some Education","YES","Upper Class",0,1
32,"Male","Quebec","High Education","YES","Upper Class",1,0
58,"Female","Quebec","Some Education","YES","Middle Class",0,1
24,"Male","Quebec","High Education","YES","Middle Class",1,0
53,"Female","Quebec","Some Education","YES","Middle Class",1,0
74,"Female","Quebec","High Education","NO","Middle Class",NA,NA
55,"Male","Quebec","High Education","YES","Middle Class",0,0
58,"Female","Quebec","Some Education","NO","Upper Class",1,0
37,"Male","Quebec","High Education","YES","Lower Class",0,0
74,"Male","Quebec","High Education","NO","Middle Class",0,1
30,"Female","Alberta","Some Education","YES","Lower Class",0,1
38,"Female","New Brunswick","Some Education","NO","Middle Class",0,0
20,"Male","Quebec","Some Education","NO","Middle Class",1,0
67,"Male","Alberta","Some Education","NO","Middle Class",0,1
30,"Female","Quebec","High Education","YES","Upper Class",0,1
20,"Female","Quebec","Some Education","NO","Middle Class",0,1
34,"Female","British Columbia","Some Education","YES","Middle Class",0,0
56,"Female","British Columbia","High Education","NO","Middle Class",NA,NA
30,"Female","Ontario","High Education","YES","Middle Class",0,0
63,"Female","Quebec","Some Education","NO","Lower Class",0,0
24,"Female","Quebec","Some Education","NO","Middle Class",NA,NA
49,"Male","Quebec","High Education","YES","Middle Class",NA,NA
65,"Female","British Columbia","Some Education","YES","Lower Class",0,0
51,"Male","Alberta","High Education","YES","Lower Class",NA,NA
63,"Male","Quebec","High Education","NO","Lower Class",1,0
25,"Male","Quebec","High Education","NO","Lower Class",0,0
61,"Female","Alberta","High Education","YES","Middle Class",NA,NA
56,"Female","Quebec","Some Education","NO","Middle Class",0,0
52,"Female","Quebec","Some Education","YES","Lower Class",0,1
22,"Female","Quebec","High Education","YES","Lower Class",NA,NA
28,"Female","New Brunswick","High Education","YES","Lower Class",0,0
34,"Female","Quebec","High Education","YES","Upper Class",0,0
68,"Female","Alberta","Some Education","YES","Lower Class",NA,NA
30,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
63,"Female","Quebec","High Education","YES","Middle Class",NA,NA
34,"Male","Quebec","High Education","YES","Upper Class",0,0
66,"Female","Quebec","High Education","YES","Lower Class",0,1
62,"Male","Quebec","High Education","YES","Middle Class",0,0
89,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
40,"Female","Ontario","High Education","NO","Middle Class",NA,NA
35,"Female","Quebec","High Education","YES","Upper Class",0,1
74,"Male","Quebec","Some Education","YES","Middle Class",0,0
42,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
34,"Male","British Columbia","High Education","YES","Upper Class",NA,NA
41,"Male","British Columbia","High Education","YES","Lower Class",0,0
68,"Male","Alberta","Some Education","YES","Lower Class",0,1
23,"Female","Alberta","High Education","YES","Middle Class",NA,NA
52,"Male","Quebec","Some Education","YES","Middle Class",NA,NA
44,"Male","Newfoundland and Labrador","Some Education","YES","Lower Class",0,0
57,"Female","New Brunswick","Some Education","NO","Lower Class",0,0
59,"Female","British Columbia","High Education","YES","Middle Class",0,0
34,"Female","Quebec","High Education","YES","Middle Class",1,0
76,"Female","Alberta","Some Education","YES","Middle Class",1,0
30,"Male","Quebec","Some Education","YES","Lower Class",0,0
52,"Female","Quebec","Some Education","YES","Lower Class",1,0
63,"Male","Quebec","Some Education","YES","Middle Class",1,0
55,"Male","Alberta","High Education","YES","Middle Class",0,0
26,"Male","Alberta","Some Education","NO","Upper Class",NA,NA
76,"Male","Quebec","Some Education","YES","Middle Class",0,0
58,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
79,"Male","Alberta","Some Education","YES","Lower Class",0,1
61,"Male","Quebec","Some Education","YES","Lower Class",0,0
34,"Female","British Columbia","High Education","NO","Lower Class",NA,NA
29,"Male","Quebec","High Education","NO","Upper Class",0,0
58,"Male","Quebec","Some Education","YES","Middle Class",0,1
35,"Female","Ontario","Some Education","YES","Lower Class",NA,NA
62,"Female","Quebec","High Education","YES","Lower Class",NA,NA
65,"Male","Manitoba","Some Education","YES","Middle Class",NA,NA
26,"Male","Quebec","High Education","NO","Middle Class",0,0
53,"Female","British Columbia","High Education","YES","Middle Class",1,0
42,"Female","Alberta","Some Education","YES","Middle Class",0,1
64,"Male","Alberta","High Education","YES","Upper Class",0,1
51,"Female","British Columbia","High Education","NO","Upper Class",0,0
30,"Female","Quebec","Some Education","YES","Upper Class",NA,NA
29,"Male","Quebec","High Education","NO","Lower Class",0,0
77,"Female","Alberta","High Education","YES","Lower Class",0,1
76,"Male","Quebec","Some Education","YES","Upper Class",NA,NA
27,"Male","Alberta","Some Education","NO","Lower Class",0,0
58,"Male","British Columbia","High Education","YES","Middle Class",NA,NA
25,"Male","Alberta","Some Education","NO","Middle Class",0,0
29,"Male","Alberta","High Education","NO","Upper Class",1,0
61,"Female","Alberta","Some Education","NO","Lower Class",0,1
41,"Female","British Columbia","Some Education","YES","Middle Class",0,0
56,"Male","Quebec","Some Education","YES","Middle Class",0,0
54,"Male","Alberta","Some Education","YES","Middle Class",1,0
31,"Male","British Columbia","Some Education","NO","Lower Class",NA,NA
60,"Male","Quebec","High Education","NO","Upper Class",0,1
61,"Male","Quebec","Some Education","YES","Upper Class",0,0
31,"Male","Quebec","High Education","YES","Middle Class",1,0
55,"Female","Newfoundland and Labrador","Some Education","YES","Lower Class",1,0
20,"Female","Manitoba","Some Education","YES","Upper Class",NA,NA
64,"Female","Alberta","High Education","NO","Lower Class",0,1
63,"Female","Alberta","High Education","NO","Lower Class",NA,NA
62,"Male","Quebec","High Education","YES","Lower Class",1,0
77,"Female","Manitoba","High Education","YES","Middle Class",NA,NA
72,"Female","Alberta","High Education","YES","Middle Class",0,0
40,"Male","Alberta","High Education","YES","Upper Class",0,1
72,"Female","Quebec","Some Education","YES","Lower Class",0,1
61,"Female","Ontario","Some Education","NO","Middle Class",NA,NA
23,"Female","Quebec","High Education","YES","Middle Class",0,1
67,"Male","Ontario","Some Education","YES","Middle Class",NA,NA
73,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
68,"Female","Quebec","Some Education","YES","Middle Class",1,0
32,"Female","Quebec","High Education","YES","Middle Class",NA,NA
19,"Male","New Brunswick","Some Education","NO","Lower Class",NA,NA
62,"Female","Quebec","High Education","NO","Middle Class",NA,NA
90,"Female","Quebec","Some Education","YES","Lower Class",NA,NA
30,"Male","Quebec","High Education","NO","Middle Class",0,0
62,"Female","British Columbia","Some Education","NO","Lower Class",0,0
66,"Male","Quebec","High Education","YES","Middle Class",1,0
45,"Female","Quebec","High Education","YES","Lower Class",0,1
31,"Female","Quebec","High Education","NO","Middle Class",0,0
66,"Female","Quebec","Some Education","YES","Lower Class",0,0
37,"Male","Quebec","High Education","YES","Middle Class",1,0
53,"Male","Quebec","High Education","YES","Upper Class",0,0
64,"Male","Quebec","High Education","YES","Lower Class",1,0
23,"Female","Alberta","High Education","YES","Lower Class",0,0
31,"Female","Quebec","High Education","YES","Middle Class",0,0
64,"Female","Quebec","High Education","YES","Middle Class",1,0
34,"Female","Quebec","High Education","YES","Upper Class",NA,NA
57,"Female","British Columbia","Some Education","YES","Lower Class",0,1
26,"Male","Alberta","High Education","YES","Upper Class",NA,NA
67,"Male","Quebec","High Education","YES","Middle Class",1,0
54,"Female","Quebec","High Education","YES","Middle Class",1,0
78,"Female","Quebec","High Education","YES","Upper Class",1,0
57,"Female","British Columbia","Some Education","NO","Lower Class",NA,NA
28,"Male","Newfoundland and Labrador","High Education","YES","Middle Class",0,0
24,"Female","Alberta","Some Education","NO","Lower Class",0,0
49,"Male","Quebec","High Education","YES","Upper Class",0,1
20,"Male","Quebec","Some Education","YES","Middle Class",1,0
38,"Female","Alberta","High Education","NO","Middle Class",0,0
47,"Male","British Columbia","Some Education","YES","Lower Class",0,0
76,"Female","Alberta","Some Education","YES","Middle Class",1,0
41,"Male","New Brunswick","Some Education","YES","Upper Class",NA,NA
60,"Female","Quebec","Some Education","YES","Upper Class",1,0
62,"Male","Quebec","Some Education","YES","Lower Class",NA,NA
53,"Female","Alberta","High Education","YES","Middle Class",0,1
31,"Female","British Columbia","Some Education","NO","Middle Class",0,0
70,"Male","Alberta","High Education","YES","Lower Class",0,1
36,"Male","Quebec","High Education","YES","Middle Class",1,0
90,"Female","Quebec","Some Education","YES","Lower Class",1,0
52,"Female","Newfoundland and Labrador","High Education","NO","Upper Class",NA,NA
25,"Female","New Brunswick","High Education","YES","Lower Class",0,0
30,"Female","Saskatchewan","Some Education","NO","Lower Class",NA,NA
69,"Male","Quebec","Some Education","YES","Middle Class",0,1
63,"Female","Quebec","High Education","YES","Middle Class",NA,NA
65,"Male","Quebec","High Education","YES","Lower Class",NA,NA
72,"Male","Ontario","Some Education","YES","Lower Class",1,0
76,"Female","Quebec","High Education","NO","Middle Class",0,0
35,"Female","Quebec","High Education","YES","Upper Class",1,0
24,"Female","Quebec","High Education","YES","Lower Class",0,0
25,"Male","Quebec","High Education","NO","Lower Class",1,0
35,"Female","Alberta","Some Education","NO","Lower Class",0,0
61,"Male","Quebec","High Education","YES","Upper Class",0,1
43,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
54,"Male","Quebec","Some Education","YES","Middle Class",1,0
60,"Male","Quebec","High Education","NO","Lower Class",0,0
28,"Male","Quebec","High Education","NO","Middle Class",NA,NA
36,"Male","Manitoba","Some Education","YES","Lower Class",NA,NA
46,"Female","Quebec","High Education","YES","Lower Class",1,0
31,"Male","Alberta","High Education","YES","Middle Class",NA,NA
39,"Female","British Columbia","High Education","NO","Upper Class",1,0
39,"Female","Quebec","High Education","NO","Lower Class",0,0
61,"Male","Ontario","High Education","YES","Lower Class",NA,NA
33,"Female","Quebec","High Education","YES","Middle Class",NA,NA
59,"Female","Alberta","Some Education","NO","Middle Class",0,1
38,"Male","Alberta","Some Education","YES","Upper Class",NA,NA
43,"Male","Manitoba","High Education","NO","Lower Class",0,0
44,"Male","Quebec","High Education","YES","Middle Class",0,0
27,"Male","Quebec","High Education","NO","Middle Class",0,0
62,"Male","British Columbia","High Education","YES","Lower Class",1,0
45,"Male","Quebec","Some Education","YES","Upper Class",1,0
69,"Male","Alberta","Some Education","NO","Middle Class",0,1
64,"Male","Quebec","Some Education","YES","Upper Class",NA,NA
74,"Female","Alberta","Some Education","YES","Lower Class",NA,NA
56,"Female","Quebec","Some Education","YES","Upper Class",1,0
33,"Female","Manitoba","High Education","YES","Middle Class",NA,NA
34,"Female","British Columbia","Some Education","YES","Middle Class",0,1
68,"Male","Quebec","High Education","NO","Middle Class",NA,NA
54,"Male","British Columbia","Some Education","YES","Lower Class",0,0
58,"Female","British Columbia","Some Education","YES","Lower Class",0,1
26,"Male","British Columbia","Some Education","YES","Lower Class",0,0
32,"Female","Quebec","High Education","YES","Upper Class",0,1
64,"Female","Alberta","Some Education","YES","Middle Class",0,0
52,"Male","Alberta","High Education","YES","Lower Class",0,0
64,"Male","Alberta","Some Education","YES","Middle Class",0,1
30,"Female","Alberta","High Education","YES","Lower Class",0,0
70,"Male","British Columbia","High Education","YES","Lower Class",NA,NA
24,"Female","Quebec","Some Education","NO","Middle Class",0,0
46,"Female","Manitoba","High Education","YES","Middle Class",NA,NA
44,"Female","Alberta","Some Education","YES","Lower Class",0,0
58,"Female","Quebec","High Education","NO","Middle Class",NA,NA
76,"Female","Alberta","Some Education","YES","Middle Class",0,1
29,"Female","Quebec","High Education","NO","Upper Class",0,0
35,"Male","Manitoba","Some Education","YES","Lower Class",0,0
70,"Female","Quebec","Some Education","YES","Lower Class",1,0
59,"Female","Quebec","Some Education","YES","Middle Class",NA,NA
64,"Female","Quebec","Some Education","YES","Middle Class",0,1
61,"Female","Manitoba","High Education","YES","Lower Class",0,0
39,"Female","Quebec","High Education","YES","Middle Class",1,0
26,"Male","British Columbia","Some Education","YES","Upper Class",0,0
38,"Female","Quebec","Some Education","YES","Middle Class",0,0
65,"Male","British Columbia","Some Education","NO","Lower Class",0,1
38,"Male","Quebec","Some Education","NO","Middle Class",0,1
66,"Female","Quebec","Some Education","YES","Middle Class",1,0
