"age","sex","province","education","religion","income_before_tax","vote_liberal","vote_conservative"
43,"Female","Manitoba","Some Education","YES","Upper Middle Class to Wealthy",NA,NA
78,"Female","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",0,0
30,"Female","Alberta","Highly Educated","YES","Middle Class",NA,NA
66,"Male","Alberta","Highly Educated","NO","Lower Middle Class to Poor",1,0
67,"Female","British Columbia","Highly Educated","YES","Middle Class",0,0
21,"Male","Manitoba","Some Education","NO","Lower Middle Class to Poor",0,0
29,"Female","Alberta","Highly Educated","NO","Middle Class",0,0
70,"Male","Alberta","Highly Educated","YES","Middle Class",NA,NA
63,"Female","British Columbia","Some Education","NO","Middle Class",1,0
55,"Female","Manitoba","Highly Educated","NO","Middle Class",NA,NA
57,"Female","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",1,0
60,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",0,0
62,"Male","Alberta","Some Education","YES","Middle Class",0,1
68,"Male","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",0,0
96,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",NA,NA
54,"Male","Alberta","Highly Educated","YES","Middle Class",1,0
55,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",NA,NA
44,"Female","Alberta","Some Education","NO","Middle Class",NA,NA
26,"Female","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
72,"Female","Alberta","Some Education","YES","Middle Class",0,1
59,"Female","Alberta","Some Education","NO","Middle Class",0,0
18,"Male","British Columbia","Some Education","NO","Upper Middle Class to Wealthy",0,0
39,"Female","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",1,0
33,"Female","Alberta","Some Education","YES","Middle Class",0,0
31,"Female","British Columbia","Some Education","YES","Lower Middle Class to Poor",NA,NA
69,"Female","Alberta","Highly Educated","YES","Lower Middle Class to Poor",0,1
31,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
56,"Female","Alberta","Highly Educated","NO","Middle Class",NA,NA
52,"Female","British Columbia","Some Education","NO","Middle Class",0,0
74,"Male","Alberta","Highly Educated","YES","Middle Class",0,1
83,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
73,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",NA,NA
59,"Male","British Columbia","Some Education","NO","Middle Class",0,0
53,"Male","Alberta","Some Education","YES","Lower Middle Class to Poor",NA,NA
22,"Male","Alberta","Highly Educated","YES","Middle Class",0,0
71,"Female","Alberta","Some Education","YES","Middle Class",NA,NA
66,"Female","Alberta","Highly Educated","YES","Lower Middle Class to Poor",0,1
27,"Female","Newfoundland and Labrador","Some Education","YES","Middle Class",0,1
72,"Female","Alberta","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
33,"Male","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",1,0
50,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",0,0
35,"Male","Alberta","Some Education","YES","Upper Middle Class to Wealthy",NA,NA
49,"Male","British Columbia","Highly Educated","NO","Middle Class",0,0
32,"Female","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",1,0
50,"Female","Alberta","Some Education","YES","Middle Class",0,1
57,"Male","Alberta","Highly Educated","NO","Lower Middle Class to Poor",1,0
70,"Male","British Columbia","Highly Educated","NO","Middle Class",0,0
39,"Male","Alberta","Highly Educated","NO","Upper Middle Class to Wealthy",0,0
72,"Male","Alberta","Highly Educated","NO","Middle Class",NA,NA
30,"Male","British Columbia","Highly Educated","NO","Middle Class",0,0
64,"Female","Manitoba","Some Education","NO","Middle Class",1,0
79,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",0,0
81,"Female","Manitoba","Highly Educated","NO","Middle Class",1,0
75,"Male","British Columbia","Some Education","YES","Lower Middle Class to Poor",0,1
39,"Female","Alberta","Some Education","YES","Upper Middle Class to Wealthy",0,1
65,"Female","Alberta","Some Education","NO","Middle Class",0,0
58,"Female","Newfoundland and Labrador","Highly Educated","YES","Middle Class",0,1
79,"Female","Manitoba","Some Education","YES","Lower Middle Class to Poor",0,0
54,"Female","Alberta","Highly Educated","NO","Lower Middle Class to Poor",NA,NA
62,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
34,"Female","Alberta","Some Education","YES","Upper Middle Class to Wealthy",0,0
75,"Male","Alberta","Some Education","YES","Lower Middle Class to Poor",0,1
23,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",0,1
77,"Male","British Columbia","Highly Educated","YES","Middle Class",0,0
29,"Female","Alberta","Some Education","NO","Lower Middle Class to Poor",0,0
39,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",NA,NA
61,"Male","British Columbia","Some Education","YES","Lower Middle Class to Poor",0,1
55,"Male","Alberta","Some Education","YES","Middle Class",0,1
42,"Male","Alberta","Some Education","NO","Middle Class",0,0
29,"Male","Alberta","Highly Educated","NO","Middle Class",0,0
34,"Female","Alberta","Highly Educated","YES","Middle Class",1,0
25,"Female","British Columbia","Highly Educated","YES","Middle Class",NA,NA
65,"Female","Alberta","Highly Educated","NO","Lower Middle Class to Poor",0,0
65,"Male","Alberta","Some Education","YES","Lower Middle Class to Poor",1,0
72,"Female","Alberta","Some Education","YES","Middle Class",0,1
34,"Male","British Columbia","Highly Educated","YES","Middle Class",1,0
67,"Female","Alberta","Highly Educated","YES","Middle Class",0,1
36,"Female","British Columbia","Some Education","NO","Middle Class",0,0
74,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
80,"Female","British Columbia","Highly Educated","YES","Middle Class",NA,NA
70,"Male","New Brunswick","Highly Educated","YES","Lower Middle Class to Poor",0,0
65,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
59,"Female","Alberta","Highly Educated","YES","Middle Class",NA,NA
43,"Female","British Columbia","Some Education","YES","Middle Class",0,0
37,"Female","Alberta","Highly Educated","YES","Middle Class",1,0
61,"Male","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",0,1
38,"Female","Alberta","Highly Educated","NO","Middle Class",0,0
22,"Male","Alberta","Highly Educated","NO","Middle Class",0,1
56,"Female","Alberta","Highly Educated","YES","Middle Class",NA,NA
42,"Female","New Brunswick","Highly Educated","YES","Middle Class",NA,NA
73,"Male","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",0,0
69,"Male","Alberta","Highly Educated","NO","Middle Class",1,0
63,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
39,"Female","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",NA,NA
55,"Male","Newfoundland and Labrador","Some Education","YES","Lower Middle Class to Poor",1,0
70,"Female","British Columbia","Highly Educated","YES","Middle Class",0,0
66,"Female","Alberta","Some Education","NO","Middle Class",0,1
34,"Female","Manitoba","Highly Educated","YES","Middle Class",0,0
58,"Male","Alberta","Some Education","YES","Middle Class",0,1
63,"Female","Alberta","Limited Education","YES","Upper Middle Class to Wealthy",0,1
40,"Female","Manitoba","Highly Educated","NO","Upper Middle Class to Wealthy",NA,NA
28,"Male","British Columbia","Highly Educated","NO","Middle Class",0,1
63,"Female","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",0,0
41,"Male","British Columbia","Some Education","YES","Middle Class",0,0
64,"Female","New Brunswick","Some Education","YES","Middle Class",NA,NA
51,"Female","Alberta","Highly Educated","YES","Middle Class",1,0
31,"Female","Manitoba","Some Education","NO","Middle Class",0,0
68,"Male","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",NA,NA
37,"Female","Alberta","Highly Educated","NO","Middle Class",NA,NA
48,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",0,0
48,"Male","British Columbia","Some Education","NO","Lower Middle Class to Poor",0,0
29,"Male","British Columbia","Highly Educated","YES","Middle Class",NA,NA
85,"Female","Alberta","Some Education","YES","Middle Class",0,1
69,"Female","British Columbia","Some Education","YES","Middle Class",0,1
58,"Female","British Columbia","Some Education","YES","Lower Middle Class to Poor",NA,NA
21,"Male","British Columbia","Some Education","YES","Lower Middle Class to Poor",1,0
76,"Male","New Brunswick","Some Education","YES","Middle Class",NA,NA
66,"Female","Alberta","Some Education","YES","Upper Middle Class to Wealthy",0,1
75,"Male","British Columbia","Highly Educated","NO","Middle Class",0,0
59,"Female","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",0,0
71,"Female","New Brunswick","Highly Educated","YES","Middle Class",1,0
42,"Female","British Columbia","Some Education","NO","Middle Class",0,0
34,"Female","New Brunswick","Highly Educated","YES","Middle Class",NA,NA
28,"Female","British Columbia","Highly Educated","YES","Upper Middle Class to Wealthy",0,0
67,"Male","Alberta","Highly Educated","NO","Upper Middle Class to Wealthy",1,0
62,"Female","Alberta","Some Education","YES","Middle Class",0,0
24,"Female","Alberta","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
60,"Female","Alberta","Some Education","YES","Middle Class",0,0
41,"Male","Alberta","Highly Educated","NO","Middle Class",0,0
28,"Female","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
45,"Female","Alberta","Highly Educated","YES","Lower Middle Class to Poor",1,0
45,"Female","Alberta","Highly Educated","YES","Middle Class",0,0
52,"Male","Newfoundland and Labrador","Some Education","YES","Middle Class",0,0
64,"Female","British Columbia","Some Education","YES","Lower Middle Class to Poor",0,1
67,"Female","New Brunswick","Some Education","YES","Lower Middle Class to Poor",0,0
67,"Male","Alberta","Highly Educated","NO","Middle Class",1,0
35,"Female","British Columbia","Some Education","YES","Middle Class",0,1
29,"Female","Alberta","Highly Educated","YES","Middle Class",NA,NA
58,"Female","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",1,0
71,"Female","Alberta","Highly Educated","NO","Lower Middle Class to Poor",0,0
29,"Male","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",0,0
65,"Male","Alberta","Some Education","YES","Middle Class",0,1
73,"Male","British Columbia","Some Education","NO","Middle Class",NA,NA
57,"Female","New Brunswick","Some Education","YES","Middle Class",1,0
34,"Male","British Columbia","Some Education","YES","Middle Class",1,0
20,"Male","Alberta","Some Education","NO","Middle Class",0,0
73,"Male","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
70,"Male","Alberta","Some Education","YES","Lower Middle Class to Poor",NA,NA
51,"Male","Newfoundland and Labrador","Highly Educated","YES","Upper Middle Class to Wealthy",1,0
71,"Male","Manitoba","Highly Educated","YES","Middle Class",0,1
47,"Female","British Columbia","Some Education","YES","Middle Class",NA,NA
44,"Female","British Columbia","Highly Educated","NO","Middle Class",0,0
55,"Female","British Columbia","Some Education","NO","Upper Middle Class to Wealthy",NA,NA
33,"Female","Alberta","Highly Educated","YES","Lower Middle Class to Poor",NA,NA
60,"Female","Alberta","Highly Educated","NO","Middle Class",0,1
61,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",1,0
56,"Male","Alberta","Some Education","NO","Lower Middle Class to Poor",0,1
56,"Male","Alberta","Some Education","YES","Middle Class",1,0
43,"Female","Alberta","Some Education","YES","Upper Middle Class to Wealthy",0,0
26,"Male","British Columbia","Highly Educated","NO","Middle Class",0,0
39,"Male","British Columbia","Some Education","NO","Upper Middle Class to Wealthy",0,0
59,"Female","Manitoba","Highly Educated","YES","Middle Class",NA,NA
59,"Male","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",1,0
65,"Male","Alberta","Highly Educated","YES","Middle Class",0,1
34,"Female","Alberta","Some Education","YES","Lower Middle Class to Poor",0,1
55,"Female","New Brunswick","Some Education","NO","Lower Middle Class to Poor",0,0
43,"Female","New Brunswick","Highly Educated","NO","Upper Middle Class to Wealthy",1,0
62,"Female","Manitoba","Some Education","YES","Middle Class",1,0
34,"Female","British Columbia","Highly Educated","YES","Middle Class",0,0
73,"Female","British Columbia","Highly Educated","YES","Middle Class",NA,NA
67,"Female","Alberta","Highly Educated","NO","Middle Class",NA,NA
46,"Female","British Columbia","Highly Educated","NO","Middle Class",0,0
64,"Male","Alberta","Highly Educated","YES","Middle Class",0,1
60,"Female","Manitoba","Some Education","NO","Middle Class",NA,NA
32,"Female","British Columbia","Highly Educated","NO","Upper Middle Class to Wealthy",1,0
82,"Female","Manitoba","Some Education","YES","Middle Class",NA,NA
65,"Female","Alberta","Highly Educated","NO","Middle Class",0,0
58,"Male","British Columbia","Some Education","YES","Middle Class",0,1
54,"Male","Alberta","Some Education","YES","Upper Middle Class to Wealthy",NA,NA
28,"Male","Alberta","Highly Educated","YES","Upper Middle Class to Wealthy",0,1
38,"Female","British Columbia","Highly Educated","YES","Middle Class",0,0
32,"Female","Alberta","Highly Educated","YES","Middle Class",1,0
64,"Male","Alberta","Some Education","YES","Middle Class",0,1
34,"Female","Alberta","Highly Educated","NO","Upper Middle Class to Wealthy",0,1
41,"Male","New Brunswick","Some Education","YES","Middle Class",0,0
56,"Male","Alberta","Highly Educated","NO","Middle Class",1,0
26,"Female","British Columbia","Some Education","YES","Lower Middle Class to Poor",0,0
77,"Female","British Columbia","Some Education","YES","Middle Class",1,0
27,"Male","British Columbia","Some Education","NO","Middle Class",0,0
35,"Male","British Columbia","Highly Educated","YES","Lower Middle Class to Poor",0,0
76,"Female","Manitoba","Highly Educated","YES","Middle Class",NA,NA
79,"Male","Manitoba","Some Education","YES","Lower Middle Class to Poor",NA,NA
51,"Male","Alberta","Highly Educated","YES","Middle Class",0,0
38,"Female","Alberta","Some Education","YES","Middle Class",0,1
50,"Female","Alberta","Highly Educated","YES","Middle Class",0,0
33,"Male","Manitoba","Highly Educated","YES","Middle Class",0,1
25,"Female","Alberta","Highly Educated","NO","Middle Class",1,0
77,"Male","Alberta","Highly Educated","YES","Middle Class",NA,NA
72,"Male","Alberta","Some Education","YES","Middle Class",NA,NA
68,"Female","Manitoba","Highly Educated","YES","Upper Middle Class to Wealthy",1,0
58,"Female","New Brunswick","Limited Education","YES","Middle Class",1,0
61,"Female","Alberta","Highly Educated","NO","Middle Class",NA,NA
32,"Female","Manitoba","Highly Educated","NO","Lower Middle Class to Poor",NA,NA
73,"Female","Alberta","Some Education","NO","Middle Class",0,0
